,sampleId,path,label
1884,003801,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003801.jpg,"{'annotations': [{'category_id': 'tvmonitor', 'bbox': ['93', '43', '43', '247']}]}"
4500,009033,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009033.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['322', '331', '331', '364']}, {'category_id': 'car', 'bbox': ['252', '337', '337', '371']}, {'category_id': 'car', 'bbox': ['207', '335', '335', '377']}, {'category_id': 'car', 'bbox': ['123', '327', '327', '382']}, {'category_id': 'car', 'bbox': ['98', '342', '342', '385']}, {'category_id': 'car', 'bbox': ['31', '341', '341', '397']}, {'category_id': 'car', 'bbox': ['2', '341', '341', '406']}, {'category_id': 'car', 'bbox': ['1', '367', '367', '419']}]}"
3349,006754,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006754.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['22', '32', '32', '301']}]}"
1410,002831,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002831.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['57', '64', '64', '433']}]}"
3603,007286,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007286.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['160', '58', '58', '271']}]}"
2324,004666,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004666.jpg,"{'annotations': [{'category_id': 'bus', 'bbox': ['21', '124', '124', '280']}, {'category_id': 'person', 'bbox': ['211', '195', '195', '292']}, {'category_id': 'person', 'bbox': ['238', '192', '192', '261']}, {'category_id': 'person', 'bbox': ['270', '192', '192', '250']}, {'category_id': 'person', 'bbox': ['286', '182', '182', '263']}, {'category_id': 'person', 'bbox': ['444', '176', '176', '250']}, {'category_id': 'person', 'bbox': ['468', '175', '175', '236']}]}"
880,001744,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001744.jpg,"{'annotations': [{'category_id': 'motorbike', 'bbox': ['160', '32', '32', '145']}]}"
606,001208,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001208.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['247', '1', '1', '260']}]}"
4911,009890,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009890.jpg,"{'annotations': [{'category_id': 'motorbike', 'bbox': ['43', '87', '87', '280']}]}"
1821,003677,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003677.jpg,"{'annotations': [{'category_id': 'motorbike', 'bbox': ['41', '104', '104', '430']}, {'category_id': 'person', 'bbox': ['178', '29', '29', '235']}, {'category_id': 'person', 'bbox': ['272', '145', '145', '299']}]}"
3314,006683,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006683.jpg,"{'annotations': [{'category_id': 'bird', 'bbox': ['29', '20', '20', '372']}]}"
962,001908,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001908.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['132', '44', '44', '239']}]}"
2526,005069,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005069.jpg,"{'annotations': [{'category_id': 'train', 'bbox': ['1', '36', '36', '241']}]}"
2245,004506,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004506.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['90', '82', '82', '470']}]}"
2357,004731,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004731.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['146', '176', '176', '437']}, {'category_id': 'person', 'bbox': ['196', '21', '21', '113']}, {'category_id': 'car', 'bbox': ['392', '47', '47', '110']}, {'category_id': 'train', 'bbox': ['197', '57', '57', '389']}]}"
152,000301,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000301.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['8', '295', '295', '487']}, {'category_id': 'car', 'bbox': ['1', '335', '335', '361']}]}"
3652,007368,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007368.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['169', '91', '91', '145']}, {'category_id': 'car', 'bbox': ['316', '85', '85', '163']}, {'category_id': 'person', 'bbox': ['52', '76', '76', '226']}, {'category_id': 'motorbike', 'bbox': ['5', '167', '167', '298']}, {'category_id': 'motorbike', 'bbox': ['2', '198', '198', '397']}, {'category_id': 'motorbike', 'bbox': ['45', '273', '273', '500']}]}"
3651,007367,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007367.jpg,"{'annotations': [{'category_id': 'bus', 'bbox': ['133', '184', '184', '234']}, {'category_id': 'aeroplane', 'bbox': ['72', '167', '167', '195']}]}"
3074,006182,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006182.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['90', '94', '94', '274']}]}"
2917,005871,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005871.jpg,"{'annotations': [{'category_id': 'diningtable', 'bbox': ['1', '53', '53', '500']}]}"
3191,006426,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006426.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['191', '181', '181', '500']}, {'category_id': 'person', 'bbox': ['1', '150', '150', '500']}, {'category_id': 'pottedplant', 'bbox': ['164', '67', '67', '158']}]}"
4538,009103,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009103.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['75', '1', '1', '261']}]}"
801,001592,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001592.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['1', '25', '25', '242']}]}"
1638,003306,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003306.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['40', '109', '109', '291']}]}"
1769,003562,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003562.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['275', '170', '170', '262']}]}"
4540,009107,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009107.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['1', '44', '44', '374']}]}"
303,000595,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000595.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['367', '167', '167', '223']}, {'category_id': 'chair', 'bbox': ['162', '150', '150', '187']}, {'category_id': 'chair', 'bbox': ['147', '180', '180', '354']}, {'category_id': 'chair', 'bbox': ['203', '211', '211', '374']}, {'category_id': 'chair', 'bbox': ['369', '227', '227', '375']}, {'category_id': 'diningtable', 'bbox': ['143', '166', '166', '375']}]}"
2950,005937,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005937.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['48', '47', '47', '240']}, {'category_id': 'person', 'bbox': ['215', '96', '96', '369']}, {'category_id': 'person', 'bbox': ['107', '138', '138', '369']}, {'category_id': 'pottedplant', 'bbox': ['327', '3', '3', '104']}, {'category_id': 'person', 'bbox': ['404', '50', '50', '73']}, {'category_id': 'sofa', 'bbox': ['395', '61', '61', '95']}]}"
2331,004680,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004680.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['106', '153', '153', '254']}]}"
1253,002516,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002516.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['215', '160', '160', '375']}, {'category_id': 'person', 'bbox': ['349', '224', '224', '375']}, {'category_id': 'person', 'bbox': ['28', '84', '84', '375']}, {'category_id': 'person', 'bbox': ['278', '32', '32', '89']}, {'category_id': 'person', 'bbox': ['285', '44', '44', '102']}]}"
1760,003545,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003545.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['118', '1', '1', '225']}]}"
3193,006432,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006432.jpg,"{'annotations': [{'category_id': 'bottle', 'bbox': ['330', '230', '230', '331']}, {'category_id': 'person', 'bbox': ['265', '135', '135', '373']}, {'category_id': 'person', 'bbox': ['125', '103', '103', '375']}, {'category_id': 'person', 'bbox': ['320', '46', '46', '373']}, {'category_id': 'person', 'bbox': ['66', '93', '93', '375']}, {'category_id': 'person', 'bbox': ['387', '165', '165', '374']}]}"
4116,008286,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008286.jpg,"{'annotations': [{'category_id': 'sofa', 'bbox': ['222', '296', '296', '421']}]}"
3947,007962,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007962.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['72', '163', '163', '375']}, {'category_id': 'sofa', 'bbox': ['4', '23', '23', '375']}]}"
2924,005887,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005887.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['343', '62', '62', '332']}]}"
4274,008593,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008593.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['1', '112', '112', '159']}, {'category_id': 'horse', 'bbox': ['138', '141', '141', '260']}, {'category_id': 'horse', 'bbox': ['168', '122', '122', '252']}, {'category_id': 'horse', 'bbox': ['266', '135', '135', '247']}, {'category_id': 'horse', 'bbox': ['348', '137', '137', '246']}, {'category_id': 'horse', 'bbox': ['323', '132', '132', '250']}, {'category_id': 'horse', 'bbox': ['432', '150', '150', '245']}, {'category_id': 'car', 'bbox': ['310', '103', '103', '125']}, {'category_id': 'person', 'bbox': ['79', '84', '84', '209']}, {'category_id': 'person', 'bbox': ['129', '102', '102', '137']}, {'category_id': 'person', 'bbox': ['213', '92', '92', '198']}, {'category_id': 'person', 'bbox': ['285', '109', '109', '200']}, {'category_id': 'person', 'bbox': ['301', '101', '101', '150']}, {'category_id': 'person', 'bbox': ['345', '112', '112', '136']}, {'category_id': 'person', 'bbox': ['462', '106', '106', '199']}]}"
1832,003702,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003702.jpg,"{'annotations': [{'category_id': 'sofa', 'bbox': ['3', '103', '103', '275']}]}"
1959,003951,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003951.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['126', '65', '65', '279']}]}"
3698,007462,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007462.jpg,"{'annotations': [{'category_id': 'sheep', 'bbox': ['167', '107', '107', '321']}, {'category_id': 'bird', 'bbox': ['4', '151', '151', '205']}]}"
4579,009190,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009190.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['62', '58', '58', '458']}]}"
436,000866,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000866.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['133', '159', '159', '365']}]}"
4166,008389,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008389.jpg,"{'annotations': [{'category_id': 'pottedplant', 'bbox': ['436', '1', '1', '86']}, {'category_id': 'pottedplant', 'bbox': ['356', '121', '121', '257']}, {'category_id': 'pottedplant', 'bbox': ['1', '195', '195', '375']}, {'category_id': 'pottedplant', 'bbox': ['18', '4', '4', '259']}, {'category_id': 'pottedplant', 'bbox': ['155', '143', '143', '338']}, {'category_id': 'pottedplant', 'bbox': ['298', '111', '111', '209']}, {'category_id': 'pottedplant', 'bbox': ['274', '214', '214', '329']}, {'category_id': 'pottedplant', 'bbox': ['228', '326', '326', '375']}]}"
621,001242,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001242.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['1', '12', '12', '333']}]}"
1788,003598,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003598.jpg,"{'annotations': [{'category_id': 'bird', 'bbox': ['82', '11', '11', '141']}, {'category_id': 'bird', 'bbox': ['10', '266', '266', '368']}, {'category_id': 'bird', 'bbox': ['82', '114', '114', '266']}, {'category_id': 'bird', 'bbox': ['160', '267', '267', '370']}, {'category_id': 'bird', 'bbox': ['99', '34', '34', '364']}, {'category_id': 'bird', 'bbox': ['314', '45', '45', '146']}]}"
2391,004791,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004791.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['74', '98', '98', '289']}, {'category_id': 'person', 'bbox': ['220', '8', '8', '95']}, {'category_id': 'person', 'bbox': ['273', '2', '2', '243']}, {'category_id': 'person', 'bbox': ['35', '1', '1', '198']}, {'category_id': 'person', 'bbox': ['98', '1', '1', '99']}, {'category_id': 'sofa', 'bbox': ['175', '40', '40', '211']}, {'category_id': 'person', 'bbox': ['148', '163', '163', '300']}]}"
1075,002121,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002121.jpg,"{'annotations': [{'category_id': 'sheep', 'bbox': ['143', '96', '96', '248']}]}"
3026,006081,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006081.jpg,"{'annotations': [{'category_id': 'diningtable', 'bbox': ['92', '191', '191', '299']}, {'category_id': 'chair', 'bbox': ['207', '201', '201', '303']}, {'category_id': 'chair', 'bbox': ['96', '208', '208', '290']}, {'category_id': 'chair', 'bbox': ['95', '166', '166', '196']}, {'category_id': 'chair', 'bbox': ['125', '166', '166', '192']}, {'category_id': 'chair', 'bbox': ['237', '182', '182', '208']}, {'category_id': 'chair', 'bbox': ['189', '178', '178', '199']}]}"
3716,007501,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007501.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['2', '4', '4', '375']}]}"
967,001914,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001914.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['202', '215', '215', '476']}, {'category_id': 'chair', 'bbox': ['3', '315', '315', '481']}, {'category_id': 'person', 'bbox': ['88', '27', '27', '390']}, {'category_id': 'person', 'bbox': ['1', '55', '55', '500']}]}"
4546,009119,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009119.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['152', '175', '175', '303']}, {'category_id': 'car', 'bbox': ['313', '128', '128', '179']}, {'category_id': 'car', 'bbox': ['292', '137', '137', '172']}, {'category_id': 'car', 'bbox': ['272', '140', '140', '174']}, {'category_id': 'car', 'bbox': ['259', '147', '147', '174']}]}"
4616,009263,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009263.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['61', '160', '160', '307']}]}"
4874,009811,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009811.jpg,"{'annotations': [{'category_id': 'boat', 'bbox': ['2', '50', '50', '195']}, {'category_id': 'boat', 'bbox': ['438', '171', '171', '199']}]}"
1922,003882,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003882.jpg,"{'annotations': [{'category_id': 'pottedplant', 'bbox': ['54', '83', '83', '155']}, {'category_id': 'pottedplant', 'bbox': ['181', '93', '93', '172']}, {'category_id': 'pottedplant', 'bbox': ['237', '117', '117', '187']}, {'category_id': 'pottedplant', 'bbox': ['302', '119', '119', '200']}, {'category_id': 'pottedplant', 'bbox': ['375', '140', '140', '293']}, {'category_id': 'pottedplant', 'bbox': ['12', '142', '142', '243']}, {'category_id': 'pottedplant', 'bbox': ['58', '143', '143', '255']}, {'category_id': 'pottedplant', 'bbox': ['112', '156', '156', '275']}, {'category_id': 'pottedplant', 'bbox': ['159', '157', '157', '298']}, {'category_id': 'pottedplant', 'bbox': ['227', '171', '171', '321']}, {'category_id': 'pottedplant', 'bbox': ['302', '177', '177', '333']}]}"
1151,002295,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002295.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['84', '1', '1', '331']}]}"
2048,004125,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004125.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['190', '81', '81', '375']}]}"
2040,004112,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004112.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['43', '134', '134', '345']}]}"
65,000126,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000126.jpg,"{'annotations': [{'category_id': 'diningtable', 'bbox': ['429', '176', '176', '211']}, {'category_id': 'diningtable', 'bbox': ['291', '162', '162', '193']}, {'category_id': 'chair', 'bbox': ['373', '171', '171', '214']}, {'category_id': 'chair', 'bbox': ['351', '165', '165', '211']}, {'category_id': 'chair', 'bbox': ['388', '156', '156', '175']}, {'category_id': 'chair', 'bbox': ['316', '165', '165', '213']}, {'category_id': 'chair', 'bbox': ['295', '157', '157', '164']}, {'category_id': 'chair', 'bbox': ['281', '158', '158', '206']}, {'category_id': 'chair', 'bbox': ['274', '158', '158', '171']}, {'category_id': 'chair', 'bbox': ['259', '172', '172', '214']}, {'category_id': 'chair', 'bbox': ['235', '164', '164', '186']}, {'category_id': 'chair', 'bbox': ['252', '159', '159', '169']}, {'category_id': 'chair', 'bbox': ['174', '163', '163', '180']}, {'category_id': 'chair', 'bbox': ['117', '179', '179', '213']}, {'category_id': 'chair', 'bbox': ['97', '165', '165', '189']}, {'category_id': 'chair', 'bbox': ['123', '164', '164', '174']}, {'category_id': 'chair', 'bbox': ['85', '161', '161', '189']}, {'category_id': 'chair', 'bbox': ['53', '162', '162', '211']}, {'category_id': 'person', 'bbox': ['458', '136', '136', '175']}, {'category_id': 'person', 'bbox': ['47', '139', '139', '164']}, {'category_id': 'person', 'bbox': ['37', '140', '140', '167']}, {'category_id': 'person', 'bbox': ['12', '140', '140', '172']}]}"
4675,009384,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009384.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['167', '293', '293', '372']}, {'category_id': 'car', 'bbox': ['2', '298', '298', '374']}, {'category_id': 'car', 'bbox': ['60', '295', '295', '335']}, {'category_id': 'car', 'bbox': ['36', '298', '298', '332']}, {'category_id': 'car', 'bbox': ['148', '308', '308', '338']}, {'category_id': 'car', 'bbox': ['276', '313', '313', '351']}, {'category_id': 'bus', 'bbox': ['313', '295', '295', '340']}]}"
4607,009243,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009243.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['100', '92', '92', '330']}]}"
3088,006213,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006213.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['42', '240', '240', '444']}, {'category_id': 'person', 'bbox': ['280', '253', '253', '326']}, {'category_id': 'person', 'bbox': ['316', '253', '253', '329']}]}"
2921,005882,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005882.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['131', '231', '231', '497']}, {'category_id': 'person', 'bbox': ['233', '340', '340', '500']}, {'category_id': 'person', 'bbox': ['29', '1', '1', '56']}, {'category_id': 'person', 'bbox': ['336', '1', '1', '43']}]}"
3500,007069,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007069.jpg,"{'annotations': [{'category_id': 'cow', 'bbox': ['374', '185', '185', '232']}, {'category_id': 'cow', 'bbox': ['100', '121', '121', '184']}, {'category_id': 'cow', 'bbox': ['357', '129', '129', '153']}, {'category_id': 'cow', 'bbox': ['94', '135', '135', '186']}, {'category_id': 'cow', 'bbox': ['43', '128', '128', '165']}]}"
4639,009313,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009313.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['2', '277', '277', '362']}, {'category_id': 'pottedplant', 'bbox': ['1', '354', '354', '427']}]}"
4544,009115,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009115.jpg,"{'annotations': [{'category_id': 'bicycle', 'bbox': ['135', '135', '135', '299']}]}"
918,001819,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001819.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['102', '89', '89', '443']}]}"
3960,007985,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007985.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['1', '1', '1', '297']}]}"
2276,004572,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004572.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['235', '241', '241', '296']}]}"
3398,006857,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006857.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['151', '110', '110', '333']}, {'category_id': 'person', 'bbox': ['442', '124', '124', '334']}]}"
229,000449,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000449.jpg,"{'annotations': [{'category_id': 'boat', 'bbox': ['1', '1', '1', '298']}, {'category_id': 'person', 'bbox': ['295', '143', '143', '196']}, {'category_id': 'person', 'bbox': ['210', '118', '118', '208']}, {'category_id': 'person', 'bbox': ['129', '94', '94', '209']}]}"
797,001585,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001585.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['197', '115', '115', '358']}, {'category_id': 'bottle', 'bbox': ['58', '158', '158', '191']}]}"
3386,006826,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006826.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['114', '148', '148', '326']}, {'category_id': 'chair', 'bbox': ['228', '143', '143', '252']}, {'category_id': 'chair', 'bbox': ['194', '138', '138', '240']}, {'category_id': 'diningtable', 'bbox': ['98', '152', '152', '266']}, {'category_id': 'sofa', 'bbox': ['281', '146', '146', '262']}, {'category_id': 'chair', 'bbox': ['297', '196', '196', '375']}]}"
42,000082,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000082.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['22', '93', '93', '298']}]}"
4080,008215,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008215.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['79', '133', '133', '405']}, {'category_id': 'sheep', 'bbox': ['246', '129', '129', '263']}, {'category_id': 'car', 'bbox': ['67', '20', '20', '69']}, {'category_id': 'car', 'bbox': ['4', '23', '23', '83']}]}"
2800,005623,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005623.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['378', '1', '1', '119']}]}"
977,001935,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001935.jpg,"{'annotations': [{'category_id': 'train', 'bbox': ['42', '114', '114', '217']}, {'category_id': 'person', 'bbox': ['351', '175', '175', '211']}]}"
540,001070,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001070.jpg,"{'annotations': [{'category_id': 'pottedplant', 'bbox': ['89', '15', '15', '108']}, {'category_id': 'pottedplant', 'bbox': ['269', '5', '5', '119']}, {'category_id': 'pottedplant', 'bbox': ['90', '70', '70', '206']}, {'category_id': 'pottedplant', 'bbox': ['175', '125', '125', '216']}, {'category_id': 'pottedplant', 'bbox': ['284', '10', '10', '215']}, {'category_id': 'pottedplant', 'bbox': ['369', '51', '51', '170']}, {'category_id': 'pottedplant', 'bbox': ['74', '204', '204', '329']}, {'category_id': 'pottedplant', 'bbox': ['137', '210', '210', '325']}, {'category_id': 'pottedplant', 'bbox': ['281', '219', '219', '329']}, {'category_id': 'pottedplant', 'bbox': ['362', '208', '208', '322']}, {'category_id': 'pottedplant', 'bbox': ['400', '267', '267', '357']}, {'category_id': 'pottedplant', 'bbox': ['106', '327', '327', '401']}, {'category_id': 'pottedplant', 'bbox': ['230', '335', '335', '401']}]}"
722,001431,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001431.jpg,"{'annotations': [{'category_id': 'diningtable', 'bbox': ['3', '163', '163', '373']}, {'category_id': 'sofa', 'bbox': ['17', '17', '17', '172']}, {'category_id': 'person', 'bbox': ['300', '3', '3', '163']}]}"
3775,007609,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007609.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['49', '220', '220', '430']}]}"
27,000056,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000056.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['165', '60', '60', '334']}]}"
1480,002973,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002973.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['36', '59', '59', '419']}]}"
3298,006646,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006646.jpg,"{'annotations': [{'category_id': 'tvmonitor', 'bbox': ['266', '295', '295', '362']}, {'category_id': 'chair', 'bbox': ['40', '321', '321', '481']}, {'category_id': 'person', 'bbox': ['38', '271', '271', '461']}, {'category_id': 'person', 'bbox': ['163', '295', '295', '436']}, {'category_id': 'pottedplant', 'bbox': ['124', '259', '259', '374']}]}"
4324,008675,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008675.jpg,"{'annotations': [{'category_id': 'tvmonitor', 'bbox': ['105', '4', '4', '359']}]}"
3358,006774,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006774.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['44', '114', '114', '284']}, {'category_id': 'tvmonitor', 'bbox': ['103', '1', '1', '91']}]}"
2829,005683,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005683.jpg,"{'annotations': [{'category_id': 'bicycle', 'bbox': ['59', '1', '1', '316']}]}"
4381,008791,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008791.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['8', '114', '114', '225']}]}"
