,sampleId,path
3182,006410,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006410.jpg
2502,005015,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005015.jpg
14,000027,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000027.jpg
2411,004829,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004829.jpg
4075,008206,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008206.jpg
3521,007118,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007118.jpg
402,000785,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000785.jpg
1290,002591,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002591.jpg
4717,009485,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009485.jpg
2294,004608,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004608.jpg
3621,007319,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007319.jpg
4684,009400,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009400.jpg
4710,009471,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009471.jpg
2222,004462,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004462.jpg
3526,007127,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007127.jpg
1895,003823,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003823.jpg
1078,002127,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002127.jpg
4740,009535,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009535.jpg
2481,004969,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004969.jpg
3160,006373,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006373.jpg
2099,004222,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004222.jpg
3806,007676,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007676.jpg
796,001584,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001584.jpg
3723,007510,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007510.jpg
914,001813,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001813.jpg
3793,007644,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007644.jpg
1129,002239,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002239.jpg
3092,006228,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006228.jpg
81,000166,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000166.jpg
3677,007412,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007412.jpg
2935,005915,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005915.jpg
1168,002326,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002326.jpg
4944,009951,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009951.jpg
2549,005113,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005113.jpg
2648,005301,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005301.jpg
904,001794,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001794.jpg
2699,005426,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005426.jpg
475,000953,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000953.jpg
620,001238,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001238.jpg
4693,009427,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009427.jpg
2863,005753,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005753.jpg
2867,005763,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005763.jpg
1024,002026,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002026.jpg
2278,004575,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004575.jpg
1992,004029,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004029.jpg
2316,004650,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004650.jpg
3930,007930,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007930.jpg
1537,003091,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003091.jpg
3236,006525,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006525.jpg
4283,008611,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008611.jpg
3946,007961,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007961.jpg
1853,003739,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003739.jpg
3288,006624,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006624.jpg
1831,003701,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003701.jpg
1956,003943,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003943.jpg
2086,004199,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004199.jpg
2334,004688,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004688.jpg
1925,003888,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003888.jpg
4926,009916,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009916.jpg
485,000970,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000970.jpg
3719,007505,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007505.jpg
4194,008439,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008439.jpg
21,000043,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000043.jpg
2858,005745,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005745.jpg
3281,006608,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006608.jpg
4390,008807,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008807.jpg
4834,009728,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009728.jpg
384,000745,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000745.jpg
1241,002488,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002488.jpg
1718,003474,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003474.jpg
2318,004658,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004658.jpg
2815,005656,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005656.jpg
2382,004771,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004771.jpg
4532,009093,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009093.jpg
4261,008569,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008569.jpg
1099,002167,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002167.jpg
2762,005548,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005548.jpg
898,001783,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001783.jpg
2315,004646,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004646.jpg
3261,006571,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006571.jpg
981,001946,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001946.jpg
2783,005587,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005587.jpg
725,001437,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001437.jpg
4929,009922,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009922.jpg
37,000074,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000074.jpg
4915,009895,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009895.jpg
2870,005770,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005770.jpg
1594,003220,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003220.jpg
4462,008950,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008950.jpg
1255,002521,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002521.jpg
1337,002686,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002686.jpg
2848,005722,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005722.jpg
3082,006199,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006199.jpg
3922,007907,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007907.jpg
2894,005820,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005820.jpg
408,000798,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000798.jpg
3837,007741,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007741.jpg
4604,009237,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009237.jpg
381,000741,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000741.jpg
1247,002506,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002506.jpg
1097,002162,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002162.jpg
3407,006879,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006879.jpg
2803,005628,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005628.jpg
4025,008114,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008114.jpg
1655,003333,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003333.jpg
2290,004598,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004598.jpg
1563,003152,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003152.jpg
2696,005415,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005415.jpg
2842,005709,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005709.jpg
1265,002538,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002538.jpg
2541,005098,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005098.jpg
2656,005322,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005322.jpg
2233,004482,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004482.jpg
4525,009081,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009081.jpg
1955,003942,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003942.jpg
4485,009008,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009008.jpg
4058,008176,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008176.jpg
4555,009135,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009135.jpg
223,000440,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000440.jpg
845,001671,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001671.jpg
2216,004453,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004453.jpg
3036,006099,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006099.jpg
2295,004610,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004610.jpg
2942,005927,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005927.jpg
2199,004420,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004420.jpg
4291,008626,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008626.jpg
4681,009396,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009396.jpg
1671,003368,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003368.jpg
3443,006955,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006955.jpg
3318,006691,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006691.jpg
721,001429,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001429.jpg
4945,009952,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009952.jpg
4768,009593,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009593.jpg
468,000939,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000939.jpg
288,000570,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000570.jpg
3122,006298,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006298.jpg
3108,006266,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006266.jpg
2416,004844,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004844.jpg
142,000286,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000286.jpg
843,001668,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001668.jpg
617,001228,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001228.jpg
4056,008170,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008170.jpg
2049,004126,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004126.jpg
4801,009657,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009657.jpg
133,000272,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000272.jpg
1662,003347,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003347.jpg
3291,006633,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006633.jpg
3679,007418,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007418.jpg
3215,006489,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006489.jpg
492,000983,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000983.jpg
3514,007106,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007106.jpg
3478,007019,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007019.jpg
2969,005969,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005969.jpg
1872,003775,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003775.jpg
3767,007596,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007596.jpg
4883,009826,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009826.jpg
3496,007061,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007061.jpg
4409,008846,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008846.jpg
2248,004515,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004515.jpg
4608,009248,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009248.jpg
4172,008399,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008399.jpg
2087,004202,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004202.jpg
3824,007716,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007716.jpg
852,001694,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001694.jpg
2425,004861,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004861.jpg
2421,004854,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004854.jpg
4912,009891,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009891.jpg
272,000542,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000542.jpg
2074,004176,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004176.jpg
1746,003523,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003523.jpg
3869,007804,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007804.jpg
3380,006815,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006815.jpg
3584,007248,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007248.jpg
4862,009786,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009786.jpg
4618,009265,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009265.jpg
2590,005192,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005192.jpg
2771,005562,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005562.jpg
650,001301,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001301.jpg
1238,002485,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002485.jpg
4646,009328,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009328.jpg
1057,002084,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002084.jpg
1618,003266,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003266.jpg
3600,007278,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007278.jpg
936,001857,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001857.jpg
4509,009052,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009052.jpg
1591,003212,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003212.jpg
3851,007771,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007771.jpg
1219,002434,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002434.jpg
15,000028,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000028.jpg
4685,009402,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009402.jpg
579,001146,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001146.jpg
3008,006049,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006049.jpg
4795,009645,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009645.jpg
439,000873,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000873.jpg
567,001122,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001122.jpg
3280,006607,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006607.jpg
994,001968,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001968.jpg
1316,002640,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002640.jpg
3275,006596,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006596.jpg
2088,004206,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004206.jpg
181,000364,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000364.jpg
1847,003731,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003731.jpg
2632,005275,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005275.jpg
3494,007057,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007057.jpg
4427,008882,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008882.jpg
2810,005643,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005643.jpg
3389,006832,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006832.jpg
1398,002813,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002813.jpg
4689,009416,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009416.jpg
2619,005243,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005243.jpg
1597,003224,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003224.jpg
4107,008267,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008267.jpg
2960,005953,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005953.jpg
3104,006256,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006256.jpg
219,000432,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000432.jpg
1507,003030,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003030.jpg
658,001317,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001317.jpg
3112,006274,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006274.jpg
4330,008684,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008684.jpg
3072,006173,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006173.jpg
603,001197,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001197.jpg
91,000183,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000183.jpg
2551,005117,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005117.jpg
2831,005688,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005688.jpg
4121,008291,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008291.jpg
1486,002983,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002983.jpg
2747,005516,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005516.jpg
4292,008627,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008627.jpg
4199,008448,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008448.jpg
128,000261,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000261.jpg
2919,005876,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005876.jpg
1051,002076,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002076.jpg
1657,003340,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003340.jpg
3886,007835,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007835.jpg
3459,006984,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006984.jpg
3592,007264,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007264.jpg
1971,003977,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003977.jpg
2830,005684,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005684.jpg
237,000465,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000465.jpg
1964,003962,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003962.jpg
2455,004918,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004918.jpg
4671,009379,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009379.jpg
376,000732,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000732.jpg
1008,001993,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001993.jpg
3208,006471,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006471.jpg
2577,005164,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005164.jpg
1532,003079,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003079.jpg
1602,003232,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003232.jpg
1159,002309,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002309.jpg
2793,005610,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005610.jpg
2072,004173,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004173.jpg
2146,004320,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004320.jpg
3663,007392,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007392.jpg
4803,009661,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009661.jpg
4188,008421,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008421.jpg
